City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ewo,CG,2022-08-10 20:09:10,-0.8725,14.8206,82.31,47,13,3.69
294,Itambe,BR,2022-08-10 20:06:09,-15.245,-40.6244,84.27,19,0,4.32
295,Aswan,EG,2022-08-10 20:09:11,24.0934,32.907,96.94,22,79,16.89
296,Feijo,BR,2022-08-10 20:09:11,-8.1642,-70.3536,84.47,48,52,5.73
297,Hayden,US,2022-08-10 20:05:13,47.766,-116.7866,89.37,42,20,9.22
298,Rocha,UY,2022-08-10 20:09:12,-34.4833,-54.3333,53.11,71,13,7.36
299,Strathpeffer,GB,2022-08-10 20:09:14,57.588,-4.5382,64.29,77,5,5.57
300,Pangnirtung,CA,2022-08-10 20:04:45,66.1451,-65.7125,47.08,76,86,2.44
301,Lukulu,ZM,2022-08-10 20:09:15,-14.3707,23.242,63.61,18,0,4.81
302,Mae Ramat,TH,2022-08-10 20:09:15,16.984,98.5166,76.8,100,96,1.63
303,Thouars,FR,2022-08-10 20:09:16,46.976,-0.2151,82.51,26,2,7.99
304,Salalah,OM,2022-08-10 20:09:17,17.0151,54.0924,77.76,87,97,5.84
305,Vardo,NO,2022-08-10 20:08:36,70.3705,31.1107,57.18,100,75,11.5
306,Rawlins,US,2022-08-10 20:06:21,41.7911,-107.2387,89.49,13,0,5.75
307,Cap Malheureux,MU,2022-08-10 20:09:20,-19.9842,57.6142,70.47,59,92,15.01
308,College,US,2022-08-10 20:09:21,64.8569,-147.8028,59.32,63,40,3.44
309,Harper,LR,2022-08-10 20:07:26,4.375,-7.7169,75.72,79,100,9.37
310,Gamba,GA,2022-08-10 20:09:22,-2.65,10.0,69.89,92,4,5.39
311,Makinsk,KZ,2022-08-10 20:09:22,52.6292,70.4169,59.49,69,78,8.01
312,Songkhla,TH,2022-08-10 20:09:22,6.8333,100.6667,77.05,93,100,3.62
313,Ahlat,TR,2022-08-10 20:09:23,38.7518,42.4814,67.8,35,0,4.76
314,Kavieng,PG,2022-08-10 20:09:23,-2.5744,150.7967,79.3,80,100,1.9
315,Ratnagiri,IN,2022-08-10 20:09:24,16.9833,73.3,78.76,87,100,21.14
316,Ayr,GB,2022-08-10 20:09:25,55.4627,-4.6339,66.18,63,0,0.0
317,Marsa Matruh,EG,2022-08-10 20:09:25,31.3525,27.2453,78.78,71,0,11.12
318,Shu,KZ,2022-08-10 20:09:26,43.5983,73.7614,70.25,54,3,2.35
319,Hambantota,LK,2022-08-10 20:09:26,6.1241,81.1185,77.5,82,70,18.07
320,Careiro Da Varzea,BR,2022-08-10 20:10:27,-3.2003,-59.8119,93.83,28,13,5.26
321,Zhireken,RU,2022-08-10 20:10:27,52.8249,117.3076,48.85,96,24,3.85
322,Nemuro,JP,2022-08-10 20:10:28,43.3236,145.575,65.79,98,70,10.31
323,Cap-Aux-Meules,CA,2022-08-10 20:10:28,47.3821,-61.8597,64.54,80,48,12.95
324,Jaisalmer,IN,2022-08-10 20:10:29,26.9147,70.9181,90.97,57,85,7.05
325,Coquimbo,CL,2022-08-10 20:10:29,-29.9533,-71.3436,60.53,72,0,10.36
326,Poum,NC,2022-08-10 20:10:30,-20.2333,164.0167,69.17,59,0,21.9
327,Erdenet,MN,2022-08-10 20:10:30,49.0333,104.0833,51.57,94,88,5.61
328,Verkh-Usugli,RU,2022-08-10 20:10:31,52.7,115.1667,51.22,90,100,4.59
329,Chyhyryn,UA,2022-08-10 20:10:31,49.0838,32.6555,68.23,73,100,14.41
330,Tuzamapan,MX,2022-08-10 20:10:32,19.4,-96.85,83.26,50,100,6.62
331,Erenhot,CN,2022-08-10 20:10:32,43.6475,111.9767,71.98,51,0,6.8
332,Chandauli,IN,2022-08-10 20:10:33,25.2667,83.2667,81.34,80,77,14.36
333,Majene,ID,2022-08-10 20:10:33,-3.5403,118.9707,75.76,88,100,7.94
334,Saint George,US,2022-08-10 20:06:44,37.1041,-113.5841,96.8,33,0,6.91
335,Sisimiut,GL,2022-08-10 20:10:34,66.9395,-53.6735,43.5,85,100,4.94
336,Nome,US,2022-08-10 20:10:35,64.5011,-165.4064,49.15,93,100,11.5
337,Karratha,AU,2022-08-10 20:10:36,-20.7377,116.8463,61.93,28,0,12.71
338,Uyuni,BO,2022-08-10 20:10:37,-20.4597,-66.825,51.03,8,0,11.14
339,Phuthaditjhaba,ZA,2022-08-10 20:10:37,-28.5242,28.8158,52.14,32,22,3.13
340,Kaitangata,NZ,2022-08-10 20:10:38,-46.2817,169.8464,36.52,87,97,0.72
341,Fuerte Olimpo,PY,2022-08-10 20:10:38,-21.0415,-57.8738,68.95,38,0,6.71
342,Ancud,CL,2022-08-10 20:10:39,-41.8697,-73.8203,51.22,94,100,15.5
343,Soto La Marina,MX,2022-08-10 20:10:39,23.7667,-98.2167,96.78,29,95,15.37
344,Tuatapere,NZ,2022-08-10 20:10:40,-46.1333,167.6833,34.03,92,21,4.45
345,Dakar,SN,2022-08-10 20:10:41,14.6937,-17.4441,83.28,78,98,13.09
346,Zaragoza,ES,2022-08-10 20:10:42,41.6561,-0.8773,95.45,34,20,5.75
347,Lindi,TZ,2022-08-10 20:10:42,-10.0,39.7167,68.41,88,85,3.98
348,Ust-Kan,RU,2022-08-10 20:10:43,50.9276,84.761,53.67,77,36,4.43
349,Nago,JP,2022-08-10 20:10:43,26.5881,127.9761,79.23,80,6,4.25
350,Thai Binh,VN,2022-08-10 20:10:45,20.45,106.3333,75.54,97,100,15.99
351,Nanchang,CN,2022-08-10 20:10:45,28.6833,115.8833,84.2,62,68,4.47
352,Troitsko-Pechorsk,RU,2022-08-10 20:10:46,62.7084,56.1964,56.95,77,100,6.29
353,Atambua,ID,2022-08-10 20:09:54,-9.1061,124.8925,69.85,80,80,3.87
354,Sakakah,SA,2022-08-10 20:10:47,29.9697,40.2064,95.9,23,0,10.76
355,Dubbo,AU,2022-08-10 20:10:47,-32.25,148.6167,50.13,81,93,11.5
356,Fier,AL,2022-08-10 20:10:48,40.7239,19.5561,75.33,73,30,2.82
357,Rio Claro,BR,2022-08-10 20:10:48,-22.4114,-47.5614,60.82,48,5,16.82
358,Urengoy,RU,2022-08-10 20:10:49,65.9667,78.3667,53.15,66,100,7.85
359,Lehre,DE,2022-08-10 20:10:50,52.3333,10.6667,73.17,55,6,2.3
360,Isiro,CD,2022-08-10 20:10:51,2.7739,27.616,68.11,91,100,0.54
361,Kualakapuas,ID,2022-08-10 20:07:20,-3.0091,114.3876,73.63,96,100,2.59
362,Zaria,NG,2022-08-10 20:10:51,11.1113,7.7227,73.17,88,97,9.46
363,Nuristan,AF,2022-08-10 20:10:52,35.3,70.8333,50.79,71,0,1.66
364,Porto Novo,BJ,2022-08-10 20:10:52,6.4965,2.6036,75.11,84,38,8.37
365,Burgeo,CA,2022-08-10 20:10:53,47.6167,-57.6152,62.42,75,39,9.42
366,Punta De Piedra,VE,2022-08-10 20:10:54,7.6176,-71.4916,74.77,95,100,3.47
367,Padang,ID,2022-08-10 20:10:54,-0.9492,100.3543,77.47,84,15,3.42
368,Port Elizabeth,ZA,2022-08-10 20:10:55,-33.918,25.5701,57.31,93,64,3.0
369,Ugoofaaru,MV,2022-08-10 20:10:55,5.6667,73.0,80.96,84,41,15.7
370,Whitehorse,CA,2022-08-10 20:10:41,60.7161,-135.0538,51.31,71,100,5.99
371,Tamuin,MX,2022-08-10 20:11:56,21.9833,-98.75,97.2,33,18,7.74
372,Miri,MY,2022-08-10 20:11:57,4.4148,114.0089,76.87,90,97,3.71
373,Kiunga,PG,2022-08-10 20:11:58,-6.1219,141.2906,73.11,99,99,2.13
374,Champasak,LA,2022-08-10 20:11:59,14.75,106.0,72.63,100,100,0.98
375,Ambulu,ID,2022-08-10 20:11:59,-8.345,113.6058,74.5,93,87,3.15
376,Batagay-Alyta,RU,2022-08-10 20:12:00,67.8006,130.4114,56.97,71,24,0.45
377,Tirthahalli,IN,2022-08-10 20:12:01,13.7,75.2333,69.55,93,100,13.27
378,Norman Wells,CA,2022-08-10 20:07:30,65.282,-126.8329,50.83,73,100,10.67
379,Carrollton,US,2022-08-10 20:12:02,32.9537,-96.8903,102.81,41,75,5.75
380,Skjervoy,NO,2022-08-10 20:12:03,70.0311,20.9714,57.2,89,100,8.16
381,Capuluan,PH,2022-08-10 20:12:03,13.8147,122.5181,76.68,92,100,2.53
382,Artyom,AZ,2022-08-10 20:12:04,40.4723,50.333,73.54,66,0,6.93
383,Anadyr,RU,2022-08-10 20:12:04,64.75,177.4833,62.49,67,8,7.34
384,Oyek,RU,2022-08-10 20:12:05,52.5861,104.4556,52.18,93,1,3.13
385,Port Hardy,CA,2022-08-10 20:12:07,50.6996,-127.4199,62.92,81,100,6.31
386,Kalianget,ID,2022-08-10 20:12:07,-7.05,113.9333,80.31,81,70,10.27
387,Comodoro Rivadavia,AR,2022-08-10 20:09:56,-45.8667,-67.5,60.66,36,0,13.8
388,Guangyuan,CN,2022-08-10 20:12:09,32.442,105.823,77.43,88,87,2.59
389,Talara,PE,2022-08-10 20:12:09,-4.5772,-81.2719,74.16,64,0,12.66
390,Christchurch,NZ,2022-08-10 20:12:10,-43.5333,172.6333,39.9,88,100,12.66
391,Isetskoye,RU,2022-08-10 20:12:10,56.4858,65.3226,62.69,90,90,5.21
392,Lumut,MY,2022-08-10 20:12:11,4.2323,100.6298,78.24,83,98,3.33
393,Anshun,CN,2022-08-10 20:12:13,26.25,105.9333,65.82,93,100,2.51
394,Bosobolo,CD,2022-08-10 20:12:14,4.1833,19.9,71.62,94,100,2.35
395,Sao Luis De Montes Belos,BR,2022-08-10 20:12:14,-16.525,-50.3722,81.43,24,100,6.4
396,Bose,IT,2022-08-10 20:12:15,45.4612,8.0137,76.59,88,59,8.57
397,Cravinhos,BR,2022-08-10 20:12:15,-21.3403,-47.7294,61.52,45,18,11.5
398,Pacific Grove,US,2022-08-10 20:12:16,36.6177,-121.9166,81.55,68,0,12.66
399,Henties Bay,NA,2022-08-10 20:12:03,-22.116,14.2845,54.43,89,0,7.96
400,Daguma,PH,2022-08-10 20:12:17,6.5867,124.5472,75.52,91,87,0.72
401,Kholuy,RU,2022-08-10 20:12:18,56.575,41.8692,59.52,74,86,4.38
402,Souillac,MU,2022-08-10 20:12:18,-20.5167,57.5167,67.28,74,66,19.46
403,Meadow Lake,US,2022-08-10 20:12:19,34.8014,-106.5436,86.4,38,87,0.6
404,Jardim,BR,2022-08-10 20:12:19,-21.4803,-56.1381,64.87,49,0,8.7
405,Abu Dhabi,AE,2022-08-10 20:12:20,24.4667,54.3667,90.97,86,20,10.69
406,Lianyuan,CN,2022-08-10 20:12:21,27.6883,111.6642,79.84,71,91,0.58
407,Alice,US,2022-08-10 20:12:22,27.7523,-98.0697,100.29,34,20,9.22
408,Senekal,ZA,2022-08-10 20:12:22,-28.3197,27.6208,53.2,36,0,3.62
409,Albacete,ES,2022-08-10 20:12:23,38.8333,-2.0,81.41,34,0,8.05
410,Odessa,UA,2022-08-10 20:12:15,46.4775,30.7326,71.92,60,96,21.23
411,Sheridan,US,2022-08-10 20:12:24,44.8333,-106.9173,101.46,23,0,10.36
412,Marmande,FR,2022-08-10 20:12:24,44.5,0.1667,82.6,37,0,6.33
413,Ladario,BR,2022-08-10 20:12:26,-19.0047,-57.6017,70.09,43,0,9.22
414,The Valley,AI,2022-08-10 20:12:27,18.217,-63.0578,85.82,78,93,17.29
415,Sundsvall,SE,2022-08-10 20:12:27,62.3913,17.3063,61.97,80,0,0.0
416,Aklavik,CA,2022-08-10 20:12:28,68.2191,-135.0107,56.73,40,22,4.36
417,Koungou,YT,2022-08-10 20:12:28,-12.7336,45.2042,73.11,83,20,3.44
418,Vestmannaeyjar,IS,2022-08-10 20:13:29,63.4427,-20.2734,51.28,81,99,9.82
419,Beterou,BJ,2022-08-10 20:13:29,9.1992,2.2586,73.33,94,62,3.89
420,Grand Gaube,MU,2022-08-10 20:13:30,-20.0064,57.6608,70.38,59,93,15.01
421,San Jeronimo,PE,2022-08-10 20:13:31,-11.9472,-75.2829,59.27,49,51,5.53
422,Machilipatnam,IN,2022-08-10 20:13:31,16.1667,81.1333,83.79,66,100,15.64
423,Okato,NZ,2022-08-10 20:13:35,-39.2,173.8833,38.68,79,6,11.23
424,Kholtoson,RU,2022-08-10 20:13:36,50.2981,103.3097,46.76,94,36,2.15
425,Camopi,GF,2022-08-10 20:13:37,3.1655,-52.3158,85.75,61,96,1.7
426,Ouesso,CG,2022-08-10 20:13:37,1.6136,16.0517,78.08,68,99,2.77
427,Jackson,US,2022-08-10 20:09:01,42.4165,-122.8345,82.04,36,0,5.75
428,Banjar,ID,2022-08-10 20:13:38,-8.19,114.9675,75.16,91,29,4.41
429,Oksovskiy,RU,2022-08-10 20:13:39,62.6062,39.8984,53.47,75,16,3.71
430,Raudeberg,NO,2022-08-10 20:13:40,61.9875,5.1352,59.67,81,100,33.6
431,Zelenoborsk,RU,2022-08-10 20:13:41,61.4669,64.0333,63.5,52,76,8.77
432,Andenes,NO,2022-08-10 20:13:41,69.3143,16.1194,55.92,94,75,17.27
433,Sobolevo,RU,2022-08-10 20:13:42,54.4299,31.8996,61.5,71,96,8.72
434,Waqqas,JO,2022-08-10 20:13:43,32.5427,35.6053,82.63,72,1,7.61
435,Bud,US,2022-08-10 20:13:43,39.447,-86.1758,84.67,64,77,2.57
436,Oksfjord,NO,2022-08-10 20:13:44,70.2396,22.3479,57.99,87,100,6.22
437,Waipawa,NZ,2022-08-10 20:13:45,-41.4122,175.5153,41.07,80,100,7.43
438,La Ronge,CA,2022-08-10 20:13:46,55.1001,-105.2842,63.54,47,26,5.75
439,Manta,EC,2022-08-10 20:13:47,-0.95,-80.7333,80.38,69,75,6.91
440,Shingu,JP,2022-08-10 20:13:47,33.7333,135.9833,79.03,90,100,1.03
441,Catamarca,AR,2022-08-10 20:13:47,-28.4696,-65.7852,73.58,34,81,7.0
442,Riyadh,SA,2022-08-10 20:13:48,24.6877,46.7219,104.14,13,77,12.06
443,Karangsembung,ID,2022-08-10 20:13:49,-6.8487,108.6422,76.59,87,97,7.02
444,Saint Anthony,US,2022-08-10 20:13:49,45.0205,-93.218,86.49,47,75,12.66
445,Saint-Joseph,RE,2022-08-10 20:13:50,-21.3667,55.6167,66.58,73,24,15.88
446,Kourou,GF,2022-08-10 20:13:51,5.1552,-52.6478,85.1,74,53,8.46
447,Trojes,AL,2022-08-10 20:13:51,41.756,19.962,79.56,67,73,8.93
448,Balkanabat,TM,2022-08-10 20:13:52,39.5108,54.3671,86.9,33,0,7.47
449,Sayansk,RU,2022-08-10 20:13:52,54.1088,102.1648,54.03,93,93,2.42
450,Sanchor,IN,2022-08-10 20:13:53,24.7553,71.7722,84.04,79,90,3.65
451,Port-Cartier,CA,2022-08-10 20:13:53,50.0334,-66.8654,66.74,66,7,11.21
452,Kalmunai,LK,2022-08-10 20:13:54,7.4167,81.8167,78.67,81,92,4.45
453,Namatanai,PG,2022-08-10 20:13:54,-3.6667,152.4333,78.53,83,99,4.47
454,San Policarpo,PH,2022-08-10 20:13:55,12.1791,125.5072,77.38,88,28,4.32
455,Qandala,SO,2022-08-10 20:13:56,11.472,49.8728,89.29,52,98,6.6
456,Itigi,TZ,2022-08-10 20:13:58,-5.7,34.4833,67.5,45,15,9.33
457,San Quintin,MX,2022-08-10 20:09:29,30.4833,-115.95,79.38,64,48,14.16
458,Awbari,LY,2022-08-10 20:13:59,26.5921,12.7805,89.65,20,0,8.84
459,Lazo,RU,2022-08-10 20:13:59,43.3817,133.9014,61.23,88,89,2.98
460,Broome,US,2022-08-10 20:09:52,42.2506,-75.833,79.66,58,75,9.22
461,Carutapera,BR,2022-08-10 20:15:03,-1.195,-46.02,81.52,75,58,8.93
462,Emerald,AU,2022-08-10 20:15:04,-23.5333,148.1667,51.37,92,4,6.17
463,Sawakin,SD,2022-08-10 20:15:04,19.1059,37.3321,95.47,53,64,5.41
464,Khani,GE,2022-08-10 20:15:05,41.9563,42.9566,65.77,67,9,4.74
465,Shaunavon,CA,2022-08-10 20:15:05,49.6501,-108.4181,85.1,25,99,16.78
466,Hobyo,SO,2022-08-10 20:15:06,5.3505,48.5268,76.73,82,82,22.5
467,Leshukonskoye,RU,2022-08-10 20:15:06,64.8989,45.7622,59.07,61,97,4.09
468,Guiratinga,BR,2022-08-10 20:15:07,-16.3494,-53.7583,73.89,21,100,10.58
469,Chicama,PE,2022-08-10 20:15:07,-7.8447,-79.1469,61.34,66,57,9.48
470,Iquique,CL,2022-08-10 20:13:59,-20.2208,-70.1431,60.84,69,37,2.66
471,Chumikan,RU,2022-08-10 20:15:08,54.7183,135.315,53.35,97,100,9.22
472,Pitimbu,BR,2022-08-10 20:15:10,-7.4706,-34.8086,79.39,76,5,10.51
473,Woodward,US,2022-08-10 20:15:10,36.4337,-99.3904,96.96,33,0,6.91
474,Srednekolymsk,RU,2022-08-10 20:15:11,67.45,153.6833,64.49,64,21,5.37
475,Taltal,CL,2022-08-10 20:15:12,-25.4,-70.4833,63.18,67,23,5.53
476,Salamiyah,SY,2022-08-10 20:15:13,35.0113,37.0532,73.99,74,0,18.25
477,Singleton,AU,2022-08-10 20:15:14,-32.5667,151.1833,46.98,89,88,0.11
478,Aloleng,PH,2022-08-10 20:15:14,16.1307,119.7824,79.99,80,100,8.01
479,Joshimath,IN,2022-08-10 20:11:10,30.5667,79.5667,72.77,98,100,3.87
480,Hailey,US,2022-08-10 20:15:15,43.5196,-114.3153,76.86,47,100,0.0
481,Husainabad,IN,2022-08-10 20:15:16,24.5333,84.0167,78.01,92,92,3.2
482,Sabang,ID,2022-08-10 20:15:17,5.8933,95.3214,81.95,75,98,16.13
483,Killin,US,2022-08-10 20:15:18,33.6123,-91.7412,87.89,58,0,4.61
484,Kahului,US,2022-08-10 20:15:19,20.8947,-156.47,87.82,63,20,23.02
485,Andros Town,BS,2022-08-10 20:15:20,24.7,-77.7667,91.36,70,9,14.81
486,Codrington,AU,2022-08-10 20:15:20,-38.2667,141.9667,47.64,93,100,11.83
487,Iberia,US,2022-08-10 20:15:21,29.9502,-91.7507,85.98,78,100,3.44
488,Klaksvik,FO,2022-08-10 20:11:38,62.2266,-6.589,52.72,83,2,23.04
489,Frontera,MX,2022-08-10 20:11:55,26.9333,-101.45,96.33,34,2,5.01
490,Drayton Valley,CA,2022-08-10 20:15:13,53.2168,-114.9854,74.01,65,90,4.92
491,Hauterive,FR,2022-08-10 20:15:24,46.0901,3.4459,79.56,34,1,3.6
492,Coihaique,CL,2022-08-10 20:15:25,-45.5752,-72.0662,49.95,66,75,6.91
493,Mackay,AU,2022-08-10 20:15:26,-21.15,149.2,58.68,73,70,11.1
494,Dukat,RU,2022-08-10 20:15:26,62.55,155.55,50.94,89,100,5.57
495,Bonavista,CA,2022-08-10 20:15:27,48.6499,-53.1147,57.6,75,93,11.12
496,Ascension,US,2022-08-10 20:15:27,30.2169,-90.9001,87.01,77,0,6.91
497,Haines Junction,CA,2022-08-10 20:15:28,60.7522,-137.5108,46.17,94,100,4.29
498,Chabahar,IR,2022-08-10 20:15:29,25.2919,60.643,83.07,85,100,4.47
499,Broken Hill,AU,2022-08-10 20:15:29,-31.95,141.4333,51.91,73,100,20.8
500,Stornoway,GB,2022-08-10 20:15:30,58.2093,-6.3865,59.04,92,75,13.8
501,Flin Flon,CA,2022-08-10 20:15:08,54.7682,-101.865,69.67,37,0,5.95
502,Puerto Madero,MX,2022-08-10 20:15:31,14.7208,-92.4215,91.6,66,75,5.75
503,Petropavlovsk-Kamchatskiy,RU,2022-08-10 20:14:09,53.0452,158.6483,55.78,100,75,0.0
504,Avera,US,2022-08-10 20:15:32,33.194,-82.5271,90.91,49,100,6.33
505,Kaseda,JP,2022-08-10 20:15:33,31.4167,130.3167,81.01,84,67,0.92
506,San Pedro,PH,2022-08-10 20:16:35,14.35,121.0167,80.35,90,75,1.14
507,Abha,SA,2022-08-10 20:16:36,18.2164,42.5053,69.62,88,93,6.91
508,Humaita,BR,2022-08-10 20:16:36,-7.5061,-63.0208,89.89,42,59,4.03
509,San Patricio,US,2022-08-10 20:16:35,28.017,-97.5169,100.17,34,11,14.9
510,Kloulklubed,PW,2022-08-10 20:16:37,7.0419,134.2556,82.53,73,28,4.83
511,Benalla,AU,2022-08-10 20:16:38,-36.55,145.9833,51.85,88,100,8.23
512,Camocim,BR,2022-08-10 20:16:38,-2.9022,-40.8411,83.3,64,6,18.88
513,Sao Sebastiao,BR,2022-08-10 20:12:39,-23.76,-45.4097,69.44,47,0,15.03
514,Murgab,TM,2022-08-10 20:16:39,37.4966,61.9714,76.01,21,0,8.95
515,Alexandria,EG,2022-08-10 20:15:12,31.2156,29.9553,79.83,70,0,7.05
516,Vila Velha,BR,2022-08-10 20:16:40,-20.3297,-40.2925,80.55,76,0,20.71
517,Pangkalanbuun,ID,2022-08-10 20:16:41,-2.6833,111.6167,74.66,98,99,2.51
518,Quatre Cocos,MU,2022-08-10 20:16:41,-20.2078,57.7625,70.09,70,95,20.74
519,Farafangana,MG,2022-08-10 20:16:42,-22.8167,47.8333,67.77,75,100,10.65
520,Santa Rita,BR,2022-08-10 20:14:04,-7.1139,-34.9781,79.47,78,20,13.8
521,Dunedin,NZ,2022-08-10 20:16:43,-45.8742,170.5036,39.79,81,100,1.01
522,Jurm,AF,2022-08-10 20:16:43,36.8648,70.8342,64.69,47,0,0.09
523,Sao Luiz Gonzaga,BR,2022-08-10 20:16:44,-28.4083,-54.9608,57.63,72,1,7.67
524,Hailar,CN,2022-08-10 20:16:42,49.2,119.7,56.77,76,100,6.64
525,Teya,RU,2022-08-10 20:12:40,60.3778,92.6267,55.6,98,13,2.82
526,Beisfjord,NO,2022-08-10 20:16:48,68.3751,17.5988,61.05,96,100,5.3
527,Nishihara,JP,2022-08-10 20:16:49,26.1842,127.7558,81.68,83,0,3.44
528,Vredendal,ZA,2022-08-10 20:16:49,-31.6683,18.5012,55.45,85,100,4.59
529,Beira,MZ,2022-08-10 20:16:50,-19.8436,34.8389,71.69,88,20,9.22
530,Lasa,IT,2022-08-10 20:16:50,46.6166,10.7002,68.36,86,51,1.68
531,Faanui,PF,2022-08-10 20:13:34,-16.4833,-151.75,76.95,72,0,4.05
532,La Gomera,GT,2022-08-10 20:16:51,14.0833,-91.05,91.11,65,73,5.77
533,Zhezkazgan,KZ,2022-08-10 20:16:52,47.8043,67.7144,65.86,67,53,8.43
534,Okha,RU,2022-08-10 20:16:52,53.5739,142.9478,56.12,86,38,6.22
535,Luderitz,NA,2022-08-10 20:15:05,-26.6481,15.1594,56.89,73,41,12.86
536,San Vicente,AR,2022-08-10 20:16:55,-26.6167,-54.1333,53.17,79,82,4.65
537,Sal Rei,CV,2022-08-10 20:16:55,16.1833,-22.9167,77.97,80,97,13.82
538,Le Port,RE,2022-08-10 20:16:56,-20.9373,55.2919,68.25,57,38,6.55
539,Dedza,MW,2022-08-10 20:13:16,-14.3779,34.3332,57.33,45,0,2.24
540,Cranbrook,CA,2022-08-10 20:16:57,49.4999,-115.7688,70.23,52,100,1.25
541,Udagamandalam,IN,2022-08-10 20:16:57,11.4,76.7,50.47,84,88,5.03
542,Havre,FR,2022-08-10 20:16:58,49.5833,0.3333,75.6,64,0,11.5
543,Penukonda,IN,2022-08-10 20:16:59,14.0833,77.5833,71.28,74,70,15.55
544,Dali,CN,2022-08-10 20:14:37,25.7,100.1833,63.54,74,40,0.56
545,Caravelas,BR,2022-08-10 20:16:59,-17.7125,-39.2481,75.09,71,9,14.29
546,Coos Bay,US,2022-08-10 20:17:00,43.3665,-124.2179,77.31,78,0,9.22
547,Mopti,ML,2022-08-10 20:17:01,14.6667,-4.0,80.64,94,40,4.61
548,Qujing,CN,2022-08-10 20:17:01,25.4833,103.7833,62.47,92,95,3.29
549,Muzhi,RU,2022-08-10 20:17:02,65.3667,64.6667,49.69,67,49,2.57
550,Union,US,2022-08-10 20:16:03,40.6334,-74.2663,91.56,56,75,4.61
551,Grahamstown,ZA,2022-08-10 20:17:03,-33.3042,26.5328,49.64,93,68,0.67
552,Tupik,RU,2022-08-10 20:17:03,54.4253,119.9327,51.98,93,100,3.27
553,Senneterre,CA,2022-08-10 20:17:04,48.3835,-77.2328,73.81,63,95,6.64
554,Prince George,CA,2022-08-10 20:16:29,53.9166,-122.753,83.25,38,0,3.0
555,Muli,MV,2022-08-10 20:18:07,2.9167,73.5667,81.14,80,89,6.98
556,Lincoln,US,2022-08-10 20:15:57,40.8,-96.667,95.97,45,0,5.75
557,Maria La Baja,CO,2022-08-10 20:18:08,9.9832,-75.3016,86.04,77,100,6.49
